Participant,Expert,Snippet,Linearity,HasError,Scrambled,HitsLine,HitsBlocks,HitsAnswer,VerticalNext,VerticalLater,Regression,HorizontalLater,LineRegression,SaccadeLength,StoryOrder_Naive_Score,StoryOrder_Dynamic_Score,StoryOrder_Dynamic_Repetitions,ExecOrder_Naive_Score,ExecOrder_Dynamic_Score,ExecOrder_Dynamic_Repetitions
9a12d88f,True,SignChecker,D,False,False,0.5671641791044776,0.7014925373134329,0.007462686567164179,0.15789473684210525,0.3684210526315789,0.32894736842105265,0.13157894736842105,0.15789473684210525,125.06835194966008,-53,-53,1,-62,-62,1
b1146e7b,True,SignChecker,D,False,False,0.5641025641025641,0.6410256410256411,0.06837606837606838,0.15151515151515152,0.3484848484848485,0.3939393939393939,0.10606060606060606,0.13636363636363635,137.36235257383981,-52,-49,2,-67,-67,1
b8d2109c,True,SignChecker,D,False,False,0.7521739130434782,0.7782608695652173,0.034782608695652174,0.14450867052023122,0.3179190751445087,0.2947976878612717,0.2138728323699422,0.1676300578034682,87.6870852334941,-147,-117,2,-142,-132,2
baaa7f91,True,SignChecker,D,False,False,0.706766917293233,0.8421052631578947,0.045112781954887216,0.1702127659574468,0.3404255319148936,0.2978723404255319,0.2127659574468085,0.13829787234042554,83.880944278543,-67,-59,2,-87,-87,1
cf071081,True,SignChecker,D,False,False,0.815068493150685,0.8287671232876712,0.04794520547945205,0.16806722689075632,0.3025210084033613,0.2857142857142857,0.2184873949579832,0.18487394957983194,70.9676429775468,-87,-87,1,-90,-90,1
d4aecdc3,True,SignChecker,D,False,False,0.5480769230769231,0.6442307692307693,0.09615384615384616,0.22807017543859648,0.38596491228070173,0.22807017543859648,0.19298245614035087,0.17543859649122806,92.06281433040641,-36,-34,2,-48,-48,1
03865400,True,Street,E,False,False,0.48148148148148145,0.5925925925925926,0.037037037037037035,0.1282051282051282,0.358974358974359,0.2564102564102564,0.1794871794871795,0.1794871794871795,82.18083690737467,-30,-30,1,-35,-35,1
07d16e43,True,Street,E,False,False,0.6891891891891891,0.7432432432432432,0.033783783783783786,0.16666666666666666,0.27450980392156865,0.30392156862745096,0.24509803921568626,0.16666666666666666,67.91595716455728,-77,-62,2,-77,-65,3
128d315e,True,Street,E,False,False,0.5625,0.625,0.041666666666666664,0.1111111111111111,0.2962962962962963,0.37037037037037035,0.2222222222222222,0.07407407407407407,122.54099747133262,-15,-15,1,-14,-14,1
1f8beed4,True,Street,E,False,False,0.6140350877192983,0.6666666666666666,0.14035087719298245,0.17142857142857143,0.4,0.2571428571428571,0.17142857142857143,0.14285714285714285,162.49506299109862,-15,-13,2,-15,-15,1
